radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
LTE,222,1,6536,51968319,,14.2447182,40.8434994,573,12,1,1629994862,1649678863,
LTE,222,1,6536,51968535,,14.2495384,40.8398766,0,1,1,1649011942,1649011942,
LTE,222,1,6536,52164926,,14.2380105,40.8365918,832,93,1,1631272832,1656819521,
LTE,222,1,6536,102401540,465,14.2535315,40.8407471,2977,203,1,1512554927,1651349106,
LTE,222,1,6536,102401541,439,14.2532531,40.8374217,1012,139,1,1513949430,1651349106,
LTE,222,1,6536,102401542,438,14.2541335,40.8397041,2430,124,1,1513949430,1651349106,
LTE,222,1,6536,102415873,90,14.2489525,40.8336530,1080,68,1,1461582292,1634895370,
LTE,222,1,6536,102415933,,14.0246515,40.7610303,0,2,1,1644515834,1644518088,
LTE,222,1,6536,102510343,383,14.2604524,40.8362036,68,5,1,1575659040,1651349106,
LTE,222,1,6536,102510344,381,14.2489020,40.8305467,455,4,1,1575495174,1634895370,
LTE,222,1,6536,102553601,0,14.2472892,40.8354785,2437,19,1,1468270422,1650305269,
LTE,222,1,6536,102624514,476,14.2511461,40.8366892,634,19,1,1498069151,1649589390,
LTE,222,1,6536,102710273,200,14.2402103,40.8167627,23963,92,1,1541166604,1651349106,
LTE,222,1,6537,52708393,349,14.1748607,40.7809508,383,19,1,1651349106,1651349109,
LTE,222,1,6537,52708394,348,14.1520335,40.7779988,276,10,1,1651349109,1651349109,
LTE,222,1,6537,102402566,87,14.1042839,40.7732949,1936,14,1,1651349113,1651349113,
LTE,222,1,6537,102411269,,14.1949647,40.8269304,0,1,1,1645743583,1645743583,
LTE,222,1,6537,102412291,201,14.1199032,40.7754461,231,6,1,1590867736,1651349109,
LTE,222,1,6537,102412294,,14.2029309,40.8449954,358,213,1,1591455100,1654391037,
LTE,222,1,6537,102412297,,14.2029579,40.8454006,134,49,1,1592575498,1655247981,
LTE,222,1,6537,102412300,,14.2030434,40.8445064,2,2,1,1644787518,1655713299,
LTE,222,1,6537,102415367,,14.1862169,40.8213798,730,34,1,1612857091,1649287115,
LTE,222,1,6537,102415368,,14.1844607,40.8196675,78,84,1,1647883594,1649323371,
LTE,222,1,6537,102415370,,14.1844300,40.8196549,20,283,1,1649290933,1649315241,
LTE,222,1,6537,102415372,260,14.1554349,40.8008412,4429,14,1,1601507550,1651349113,
LTE,222,1,6537,102420229,,14.1665187,40.8154631,24,16,1,1591260598,1649692918,
LTE,222,1,6537,102421254,201,14.1206317,40.7759873,3810,36,1,1598195228,1651349113,
LTE,222,1,6537,102541317,,14.2059625,40.8265443,0,1,1,1632897345,1632897345,
LTE,222,1,6537,102561541,,14.2020023,40.8444596,972,5005,1,1590766922,1641089095,
LTE,222,1,6537,102561542,,14.2013644,40.8455769,295,1792,1,1590668971,1638209250,
LTE,222,1,6537,102561544,,14.2020004,40.8444606,146,928,1,1591573429,1639731654,
LTE,222,1,6537,102573832,,14.2383441,40.8416770,4326,6,1,1635842115,1649286800,
LTE,222,1,6537,102622978,,14.1982940,40.8401557,84,9,1,1618224915,1627748219,
LTE,222,1,6537,102651143,,14.1784276,40.8225874,442,393,1,1612361801,1656806364,
LTE,222,1,6537,102669569,,14.2124902,40.8422810,886,14,1,1625563620,1656314987,
LTE,222,1,6537,102681602,256,14.1492158,40.7859920,3731,84,1,1598195228,1651349109,
LTE,222,1,6537,102690306,,14.1785592,40.8227120,0,2,1,1654811110,1654897501,
LTE,222,1,6537,102710530,,14.2286045,40.8520271,0,2,1,1643472353,1643472353,
LTE,222,1,6537,102744342,101,14.1322257,40.7762987,201,10,1,1651349109,1651349109,
LTE,222,1,6538,51919145,,14.0752628,40.8253483,9,65,1,1610868630,1655723468,
LTE,222,1,6538,51919165,201,14.0798088,40.7716531,410,5,1,1609051235,1651349113,
LTE,222,1,6538,51919167,256,14.1380816,40.7768122,23,2,1,1651349109,1651349109,
LTE,222,1,6538,102464514,247,14.0785709,40.7764317,14964,68,1,1595058852,1651349113,
LTE,222,1,6538,102464517,481,14.0731462,40.7715119,153,8,1,1651349113,1651349113,
LTE,222,1,6538,102493957,,14.1184008,40.8590170,9,2715,1,1590698982,1637730806,
LTE,222,1,6538,102493958,,14.1094806,40.9001950,48,35,1,1594914960,1654869873,
LTE,222,1,6538,102513154,82,14.1256631,40.8221803,6134,58,1,1596742234,1651349109,
LTE,222,1,6538,102513158,,14.0752518,40.8252784,0,1,1,1656279480,1656279480,
LTE,222,1,6538,102521376,,14.0752584,40.8253429,0,1,1,1636324702,1636324702,
LTE,222,1,6538,102521386,86,14.0949253,40.7722610,883,42,1,1628890705,1651349113,
LTE,222,1,6538,102521406,359,14.0841198,40.7722873,2078,19,1,1629852458,1651349113,
LTE,222,1,6538,102561028,323,14.0651419,40.9049096,39,48,1,1630982194,1630982233,
LTE,222,1,6538,102561030,321,14.0651572,40.9048933,22,17,1,1630982194,1630982233,
LTE,222,1,6538,102561031,423,14.0651497,40.9048985,28,70,1,1630982194,1630982233,
LTE,222,1,6538,102561033,424,14.0651378,40.9049337,23,13,1,1618785012,1630982194,
LTE,222,1,6538,102561036,,12.6541190,41.7245762,0,4,1,1618930964,1628975167,
LTE,222,1,6538,102677259,,14.1624246,40.8552289,3736,925,1,1594767143,1654292147,
LTE,222,1,6538,102682379,,14.1802932,40.8562438,5228,3669,1,1595224499,1656294691,
LTE,222,1,6538,102682380,,14.2177889,40.8414034,11,19,1,1595056228,1652374502,
LTE,222,1,6539,51845407,,14.0469427,40.8598028,0,1,1,1650906897,1650906897,
LTE,222,1,6539,51995393,355,13.9968537,40.7661094,413,20,1,1651349113,1651349113,
LTE,222,1,6539,51995398,361,13.9438832,40.7520132,21,2,1,1651349113,1651349113,
LTE,222,1,6539,51995402,355,13.9897530,40.7639098,195,9,1,1651349113,1651349113,
LTE,222,1,6539,51995404,144,13.9832549,40.7617897,445,20,1,1651349113,1651349113,
LTE,222,1,6539,52639805,422,14.0600803,40.7717233,1140,23,1,1651349113,1651349113,
LTE,222,1,6539,52692994,163,14.0298786,40.7723061,19,2,1,1651349113,1651349113,
LTE,222,1,6539,102484742,247,13.9387404,40.7458801,4697,45,1,1486620934,1651349113,
LTE,222,1,6539,102484745,64,13.9481612,40.7515315,2704,93,1,1577691597,1651349113,
LTE,222,1,6539,102484748,424,13.9511437,40.7454181,3943,50,1,1541410076,1651349113,
LTE,222,1,6539,102491905,125,13.9882212,40.7678891,17032,289,1,1445152289,1651349113,
LTE,222,1,6539,102497311,,13.9447436,40.7416983,28,1078,1,1603814511,1657591325,
LTE,222,1,6539,102497312,,13.9446962,40.7416839,17,187,1,1604356919,1635816663,
LTE,222,1,6539,102497321,172,13.9415356,40.7468228,728,27,1,1603914471,1651349113,
LTE,222,1,6539,102497322,,13.9447930,40.7417257,7107,890,1,1603752066,1657238148,
LTE,222,1,6539,102497341,350,13.9756092,40.7591714,160,6,1,1603820497,1651349113,
LTE,222,1,6539,102508545,,14.0786430,40.7949161,0,46,1,1599718273,1647194799,
LTE,222,1,6539,102508548,,14.0786429,40.7949163,36,2490,1,1595353620,1646504203,
LTE,222,1,6539,102602603,,14.0291551,40.7657859,0,1,1,1626642060,1626642060,
LTE,222,1,6539,102602604,,14.0283431,40.7650848,551,29,1,1596707641,1644512311,
LTE,222,1,6539,102639370,,14.0301125,40.7638016,86,2,1,1626775189,1626775271,
LTE,222,1,6539,102646020,,14.0718006,40.8308922,0,16,1,1614599334,1638715793,
LTE,222,1,6539,102686212,422,14.0504015,40.7719134,443,20,1,1651349113,1651349113,
LTE,222,1,6539,102686213,163,14.0104927,40.7697208,3428,59,1,1596705701,1651349113,
LTE,222,1,6539,102686216,,14.0110480,40.7586189,5559,2,1,1644404640,1644512894,
LTE,222,1,6539,102691435,423,13.9398109,40.7457892,237,5,1,1532969476,1651349113,
LTE,222,1,6539,102691437,424,13.9401227,40.7450172,151,4,1,1651349113,1651349113,
LTE,222,1,6539,102691438,,13.9393195,40.7437950,24,6,1,1644506853,1653651505,
LTE,222,1,6540,102485252,96,13.9112719,40.7501688,40628,85,1,1591282494,1651349113,
LTE,222,1,6540,102485801,280,13.8623424,40.7417669,2201,37,1,1651349116,1651349116,
LTE,222,1,6540,102489129,,13.8790187,40.7171991,4085,6,1,1644427677,1653560154,
LTE,222,1,6540,102489149,,13.9224201,40.7495877,1,2,1,1644411741,1644411741,
LTE,222,1,6540,102499844,279,14.0066079,40.7711979,34966,65,1,1594383730,1651349113,
LTE,222,1,6540,102499845,15,13.8672883,40.7371017,2154,85,1,1595845215,1651349116,
LTE,222,1,6540,102499848,291,13.8637649,40.7408786,311,20,1,1651349116,1651349116,
LTE,222,1,6540,102499851,501,13.8612132,40.7386557,84,6,1,1651349116,1651349116,
LTE,222,1,6540,102502657,,13.9201846,40.7092462,3,443,1,1590806153,1653515957,
LTE,222,1,6540,102584577,41,13.8644285,40.7400525,15,2,1,1593950266,1651349116,
LTE,222,1,6540,102595585,463,13.8660894,40.7623031,294,14,1,1651349116,1651349116,
LTE,222,1,6540,102595591,252,13.8667480,40.7625760,0,1,1,1651349116,1651349116,
LTE,222,1,6540,102636290,,13.8762619,40.7157433,2519,4,1,1644423911,1644425506,
LTE,222,1,6540,102642692,311,13.8975027,40.7539388,2251,36,1,1598195259,1651349116,
LTE,222,1,6540,102653442,,13.9201846,40.7092462,1,889,1,1591065227,1654034171,
LTE,222,1,6540,102663426,276,13.8719195,40.7634855,193,9,1,1651349116,1651349116,
LTE,222,1,6540,102698497,344,13.8864190,40.7446367,2083,16,1,1598195259,1651349113,
LTE,222,1,6540,102726657,15,13.8638468,40.7490110,1227,18,1,1651349116,1651349116,
LTE,222,1,6540,102726659,15,13.8656210,40.7415240,0,1,1,1651349116,1651349116,
LTE,222,1,6541,52279593,,15.2662641,40.2281152,0,1,1,1655377055,1655377055,
LTE,222,1,6541,52545047,,15.2662641,40.2281150,0,1,1,1655377421,1655377421,
LTE,222,1,6541,102595073,495,15.6415893,40.2695482,5703,495,1,1495775227,1629581276,
LTE,222,1,6541,102595076,308,15.6567356,40.2701814,711,25,1,1629581276,1629581276,
LTE,222,1,6541,102713345,214,15.6987586,40.1947736,4278,113,1,1576478342,1629581276,
LTE,222,1,6541,102713346,215,15.6881939,40.2001853,3206,62,1,1576478342,1629581276,
LTE,222,1,6541,102713349,368,15.7001913,40.1944776,1007,15,1,1629581276,1629581276,
LTE,222,1,6541,102713350,367,15.6721372,40.2186878,606,11,1,1629581276,1629581276,
LTE,222,1,6541,102713351,366,15.6575760,40.2584069,7179,43,1,1629581276,1629581276,
LTE,222,1,6541,102713359,346,15.6454237,40.3033901,1536,44,1,1629581276,1629581276,
LTE,222,1,6542,52508182,,15.0033126,40.5222281,4,6,1,1647078958,1647079122,
LTE,222,1,6542,102448900,104,15.0817351,40.5999781,2125,12,1,1559311191,1629581317,
LTE,222,1,6542,102448903,94,15.0893353,40.6058654,8661,76,1,1558989734,1629581317,
LTE,222,1,6542,102448905,93,15.0441491,40.6051337,3716,10,1,1559311165,1629581317,
LTE,222,1,6542,102450689,289,15.0236293,40.6002094,8632,786,1,1460651200,1629581317,
LTE,222,1,6542,102450692,116,15.0237777,40.6005406,3734,158,1,1460651200,1629581317,
LTE,222,1,6542,102451203,,15.0713472,40.6155986,0,3,1,1644647569,1644647610,
LTE,222,1,6542,102451204,251,15.0872676,40.6093903,893,111,1,1513038120,1629581317,
LTE,222,1,6542,102451205,249,15.0710610,40.6082513,820,174,1,1513038120,1629581317,
LTE,222,1,6542,102451458,122,15.0457488,40.5954417,3927,462,1,1460651200,1629581317,
LTE,222,1,6542,102451460,371,15.0811892,40.6087850,3040,259,1,1460990039,1629581317,
LTE,222,1,6542,102451461,370,15.0444134,40.6001427,11598,729,1,1460651200,1629581317,
LTE,222,1,6542,102451464,492,15.0459385,40.6068879,1457,52,1,1578422687,1629581317,
LTE,222,1,6542,102451488,493,15.0609620,40.6078508,436,15,1,1579772327,1629581317,
LTE,222,1,6542,102476297,118,15.0457237,40.6073556,44,3,1,1629581317,1629581317,
LTE,222,1,6542,102532098,278,15.1160475,40.6099729,8445,252,1,1513038120,1629581317,
LTE,222,1,6543,102439431,,14.9752798,40.6129683,2,7,1,1645688516,1646825052,
LTE,222,1,6543,102439433,86,14.9616893,40.6218541,393,16,1,1590864561,1629581317,
LTE,222,1,6543,102440708,226,14.9480071,40.6539787,4160,65,1,1500381913,1629581317,
LTE,222,1,6543,102441988,154,14.9984470,40.6083344,5898,170,1,1460651200,1629581317,
LTE,222,1,6543,102441991,417,14.9955078,40.6107696,6196,96,1,1534881840,1629581317,
LTE,222,1,6543,102441993,418,14.9648008,40.6222453,6973,131,1,1533440205,1629581317,
LTE,222,1,6543,102441994,356,14.9942054,40.6114933,972,50,1,1534881840,1629581317,
LTE,222,1,6543,102441996,354,14.9532145,40.6224024,35022,80,1,1534234877,1629581317,
LTE,222,1,6543,102465025,54,14.9725004,40.6205516,2879,80,1,1532438304,1629581317,
LTE,222,1,6543,102509058,344,14.9333826,40.6296129,6312,422,1,1450130478,1629581317,
LTE,222,1,6543,102530059,103,14.8154458,40.6991193,363,2,1,1629581317,1629581317,
LTE,222,1,6543,102535687,,14.9438119,40.7164691,0,274,1,1605948308,1656219455,
LTE,222,1,6543,102540804,110,14.9833853,40.6176785,674,20,1,1590864561,1629581317,
LTE,222,1,6543,102540805,109,15.0021113,40.6042820,735,26,1,1590864561,1629581317,
LTE,222,1,6543,102540807,231,14.9833024,40.6176150,303,7,1,1629581317,1629581317,
LTE,222,1,6543,102540811,,14.9811081,40.6083451,17,34,1,1615124682,1647571390,
LTE,222,1,6544,102542082,276,15.2196380,40.6032429,24769,464,1,1468272554,1629581317,
LTE,222,1,6544,102579714,145,15.2322108,40.6270835,9625,383,1,1467559461,1629581317,
LTE,222,1,6544,102642945,160,15.3359567,40.5919287,11914,178,1,1513982356,1629581276,
LTE,222,1,6544,102642946,161,15.2850562,40.6115415,2209,160,1,1513982357,1629581317,
LTE,222,1,6544,102642948,341,15.3507390,40.5815383,12270,475,1,1520099857,1629581317,
LTE,222,1,6544,102642949,339,15.2829822,40.6116110,4732,212,1,1522354503,1629581317,
LTE,222,1,6544,102697729,298,15.2963931,40.6073546,8322,60,1,1531342859,1629581317,
LTE,222,1,6544,102718212,120,15.2619830,40.6132481,1391,35,1,1578422687,1629581317,
LTE,222,1,6544,102720771,484,15.1644804,40.6187731,4147,249,1,1544014887,1629581317,
LTE,222,1,6544,102720773,213,15.2225483,40.6287154,1455,10,1,1629581317,1629581317,
LTE,222,1,6544,102720775,215,15.1853278,40.6266211,478,12,1,1629581317,1629581317,
LTE,222,1,6544,102720781,326,15.1370649,40.6114360,3941,58,1,1629581317,1629581317,
LTE,222,1,6544,102724358,232,15.2809043,40.6104219,7012,31,1,1596321310,1629581317,
LTE,222,1,6544,102724366,214,15.2526243,40.6130962,294,7,1,1629581317,1629581317,
LTE,222,1,6545,52420137,,14.2942422,40.8866817,4335,4,1,1646296923,1646297014,
LTE,222,1,6545,52420139,,14.2809322,40.8456370,3154,7,1,1646594248,1646594528,
LTE,222,1,6545,102400776,,14.3476266,40.8043822,0,1,1,1628847203,1628847203,
LTE,222,1,6545,102407688,,14.2708794,40.8686516,0,1,1,1631942929,1631942929,
LTE,222,1,6545,102507522,,14.2762827,40.8641268,8957,3,1,1628846875,1631943297,
LTE,222,1,6545,102507523,,14.2708794,40.8686516,0,1,1,1631943093,1631943093,
LTE,222,1,6545,102618889,,14.2708794,40.8686516,0,4,1,1631943015,1634205124,
LTE,222,1,6545,102686722,,14.2708794,40.8686516,0,1,1,1631942806,1631942806,
LTE,222,1,6546,52081213,,14.3274998,40.8568638,0,2,1,1623879422,1640385347,
LTE,222,1,6546,52081214,,14.2191484,40.8348012,0,9,1,1637286325,1649385930,
LTE,222,1,6546,52351808,,14.2876724,40.8515260,4856,4,1,1641656892,1648905667,
LTE,222,1,6546,102414345,,14.3275133,40.8568678,232,2799,1,1592297290,1649281009,
LTE,222,1,6546,102414348,,14.3274998,40.8568638,3,1028,1,1592286343,1649021795,
LTE,222,1,6546,102426113,,14.2191484,40.8348012,0,57,1,1627311643,1654047913,
LTE,222,1,6546,102426116,,14.3042023,40.8521201,7426,6112,1,1582873640,1656380676,
LTE,222,1,6547,51835139,,14.3475870,40.8055270,0,5,1,1625835116,1654293660,
LTE,222,1,6547,51835150,,14.3542182,40.8039124,17276,524,1,1601444046,1649558802,
LTE,222,1,6547,52777023,,14.3335360,40.8168568,3,3,1,1653416527,1656353572,
LTE,222,1,6547,102435083,8,14.2769386,40.8213879,321,17,1,1634285312,1651349106,
LTE,222,1,6547,102463747,,14.2708788,40.8686514,0,2,1,1631944281,1631944364,
LTE,222,1,6547,102563842,,14.2700090,40.8603722,922,2,1,1631943912,1646322142,
LTE,222,1,6547,102563843,,14.2845328,40.8490218,7136,4,1,1631943832,1646306357,
LTE,222,1,6547,102572803,,14.3461335,40.8171760,0,1,1,1649330907,1649330907,
LTE,222,1,6547,102590210,,14.2708794,40.8686516,0,1,1,1631943463,1631943463,
LTE,222,1,6547,102590212,,14.2708794,40.8686516,0,1,1,1631943379,1631943379,
LTE,222,1,6547,102704682,,14.3464095,40.6268851,2,25,1,1651048033,1651048493,
LTE,222,1,6547,102722821,,14.3312344,40.8175876,7620,5,1,1619031761,1644167647,
LTE,222,1,6548,52177953,,14.3715913,40.8639404,0,25,1,1644532848,1656366041,
LTE,222,1,6548,52177963,,14.3715916,40.8639390,1,41,1,1643887075,1656329834,
LTE,222,1,6548,102404868,,12.1607094,42.0955717,0,3,1,1633602078,1655711782,
LTE,222,1,6548,102416897,,14.3432488,40.8789385,1,21,1,1601581673,1643971618,
LTE,222,1,6548,102420485,,14.3497412,40.8507235,36,5611,1,1593869167,1656820553,
LTE,222,1,6548,102422276,,14.3358715,40.9021005,1,9,1,1624891364,1651550740,
LTE,222,1,6548,102422277,,14.3715912,40.8639413,0,2901,1,1594652415,1656325854,
LTE,222,1,6548,102517251,,14.3432205,40.8788996,5,9,1,1604827640,1646231000,
LTE,222,1,6548,102557700,,12.1607093,42.0955717,0,4,1,1650124397,1653945208,
LTE,222,1,6548,102608901,,12.1607094,42.0955717,0,1,1,1633605195,1633605195,
LTE,222,1,6548,102707716,,14.3715914,40.8639404,0,68,1,1643793925,1657153067,
LTE,222,1,6549,52455721,,14.3144084,40.9113417,170,2,1,1649507137,1649508237,
LTE,222,1,6549,52519999,,14.3211822,40.8901953,33,5,1,1648388314,1652797374,
LTE,222,1,6549,52520215,,14.3211761,40.8901392,0,1,1,1649911949,1649911949,
LTE,222,1,6549,102432776,,14.3211802,40.8899826,0,3,1,1624595744,1633401870,
LTE,222,1,6549,102447106,226,12.5023073,41.9000491,0,2,1,1448474678,1648979182,
LTE,222,1,6549,102466818,,14.3057460,40.9198570,0,1,1,1641768796,1641768796,
LTE,222,1,6549,102466821,,14.3057460,40.9198570,0,181,1,1627378107,1656350786,
LTE,222,1,6549,102466824,,14.3057460,40.9198570,0,15,1,1627376875,1644913792,
LTE,222,1,6549,102466825,,12.6541175,41.7245773,0,2,1,1618947066,1631970991,
LTE,222,1,6549,102467331,,14.3048202,40.9172024,498,1175,1,1603213408,1654970604,
LTE,222,1,6549,102619393,,14.3354186,40.9019370,14,14,1,1636632118,1636632952,
LTE,222,1,6549,102619395,,14.3354280,40.9019972,1,4,1,1636633116,1636633193,
LTE,222,1,6549,102656003,,12.6541175,41.7245773,0,3,1,1618947109,1655712192,
LTE,222,1,6549,102656005,,14.2396922,40.8451958,70,2,1,1650366895,1650366895,
LTE,222,1,6550,52332565,,14.3239219,40.9391901,0,3,1,1642005179,1642005402,
LTE,222,1,6550,102469381,,14.3010815,40.9172062,833,86,1,1589820922,1631798807,
LTE,222,1,6550,102469382,,14.2980972,40.9232628,1981,39,1,1626339187,1631588863,
LTE,222,1,6550,102469385,,14.2977503,40.9191065,278,3,1,1631799140,1631799173,
LTE,222,1,6550,102474498,,14.3516149,40.9097604,0,1,1,1644750153,1644750153,
LTE,222,1,6550,102474499,,14.3547932,40.9118781,406,149,1,1623659065,1656314044,
LTE,222,1,6550,102570245,,14.3312357,41.0682944,0,43,1,1648335548,1648335548,
LTE,222,1,6550,102677506,,14.3823545,40.9024641,473,2828,1,1603264414,1657948016,
LTE,222,1,6550,102681857,,14.3474504,40.9211005,1,22,1,1618871301,1655745406,
LTE,222,1,6550,102721794,,14.3211203,40.8902063,5,5,1,1624682131,1643920001,
LTE,222,1,6551,52110367,,14.3899365,40.9117063,0,3,1,1643508427,1650244013,
LTE,222,1,6551,102442756,,14.4393052,40.9248556,0,5,1,1626057463,1635021319,
LTE,222,1,6551,102443009,,14.3899457,40.9116998,1,9,1,1635815220,1655946434,
LTE,222,1,6551,102443011,,14.3899435,40.9116945,28,2186,1,1603242489,1656819160,
LTE,222,1,6551,102443523,,14.3899416,40.9116962,0,2,1,1632533277,1632619691,
LTE,222,1,6551,102443526,,14.3899433,40.9116930,0,4,1,1632274071,1632986772,
LTE,222,1,6551,102444291,,14.3947814,40.9100572,11,13,1,1636101946,1636103887,
LTE,222,1,6551,102444294,,14.3948109,40.9099877,0,2,1,1621017594,1647619821,
LTE,222,1,6551,102561284,,14.4393052,40.9248556,0,1,1,1639452458,1639452458,
LTE,222,1,6551,102717441,,14.4393052,40.9248556,0,1,1,1656384729,1656384729,
LTE,222,1,6552,102490631,,14.4410015,40.8721681,1,6,1,1610721229,1649704772,
LTE,222,1,6552,102545921,,14.3904289,40.8704176,0,118,1,1604747524,1652320008,
LTE,222,1,6552,102545922,,14.3747404,40.8650235,1452,21,1,1604122878,1647744843,
LTE,222,1,6552,102545924,,14.3904288,40.8704171,39,1848,1,1603957686,1646104300,
LTE,222,1,6552,102545925,,14.3904288,40.8704172,4,281,1,1603730869,1648695292,
LTE,222,1,6552,102545930,,14.3904286,40.8704164,5,111,1,1628226534,1654814923,
LTE,222,1,6552,102545931,,14.3904289,40.8704175,0,16,1,1632331674,1654826574,
LTE,222,1,6553,51982634,,11.3429565,44.5074115,0,3,1,1633541564,1653739240,
LTE,222,1,6553,51982635,,14.2732601,40.8550940,14,2,1,1654170952,1654171074,
LTE,222,1,6553,52102687,,14.2481549,40.8406510,0,1,1,1635529936,1635529936,
LTE,222,1,6553,52102688,407,14.2692110,40.8347150,0,1,1,1618991238,1651349106,
LTE,222,1,6553,52102699,0,14.2634167,40.8543617,83,5,1,1623530855,1637476845,
LTE,222,1,6553,52102934,275,14.2721002,40.8433009,1665,23,1,1623530896,1651349106,
LTE,222,1,6553,52102974,,14.2666479,40.8501460,642,192,1,1618483227,1656126096,
LTE,222,1,6553,52132128,434,14.2669720,40.8351580,0,1,1,1651349106,1651349106,
LTE,222,1,6553,52132139,,14.2687061,40.8464620,0,1,1,1631528802,1631528802,
LTE,222,1,6553,52157727,,14.2710592,40.8528365,24,6,1,1649673074,1654269238,
LTE,222,1,6553,52157728,47,14.2659645,40.8210991,2189,41,1,1651349106,1651349106,
LTE,222,1,6553,52157737,,14.2676558,40.8533313,0,1,1,1649688863,1649688863,
LTE,222,1,6553,52157758,,14.2663784,40.8501983,1,102,1,1623985267,1656560568,
LTE,222,1,6553,52157759,,14.2663786,40.8501981,0,7,1,1627009276,1655867750,
LTE,222,1,6553,52323882,,14.2670863,40.8478803,17,2,1,1644138619,1644138700,
LTE,222,1,6553,52323903,,14.2663788,40.8501979,0,17,1,1644984104,1657172792,
LTE,222,1,6553,52324117,,13.3436299,45.8859917,0,2,1,1649615396,1649615396,
LTE,222,1,6553,52614946,101,14.2665820,40.8124181,2684,38,1,1651349106,1651349106,
LTE,222,1,6553,52812821,,14.2489943,40.8490906,15,7,1,1654466191,1656799040,
LTE,222,1,6553,52812823,,14.2492469,40.8489941,147,4,1,1655070973,1656760204,
LTE,222,1,6553,102408708,164,13.3436274,45.8859914,0,9,1,1429995508,1649693944,
LTE,222,1,6553,102408709,276,14.2698047,40.8522866,2693,117,1,1423167137,1651349106,
LTE,222,1,6553,102408710,162,13.3436299,45.8859917,0,6,1,1423167137,1649706742,
LTE,222,1,6553,102408711,255,13.3436299,45.8859917,0,26,1,1498849562,1653035544,
LTE,222,1,6553,102408715,0,14.2632310,40.8498244,1134,9,1,1499151169,1649156372,
LTE,222,1,6553,102409223,,14.2492891,40.8488407,321,25,1,1577981001,1649003263,
LTE,222,1,6553,102409225,,14.2491089,40.8482773,1199,884,1,1575628748,1653861402,
LTE,222,1,6553,102409257,,14.2490368,40.8489703,16,2,1,1654811889,1655122371,
LTE,222,1,6553,102409259,,14.2496598,40.8488401,108,3,1,1654552581,1657714174,
LTE,222,1,6553,102409277,,14.2489206,40.8491078,0,1,1,1656280587,1656280587,
LTE,222,1,6553,102409279,,14.2454234,40.8533666,0,1,1,1656279562,1656279562,
LTE,222,1,6553,102411526,276,14.2722957,40.8477596,2673,16,1,1448613432,1651349106,
LTE,222,1,6553,102525705,0,14.2563682,40.8508659,1473,10,1,1575044018,1649756937,
LTE,222,1,6553,102529027,0,14.2597136,40.8505323,35,11,1,1435226528,1649756595,
LTE,222,1,6553,102546965,,14.2673633,40.8543619,1250,11,1,1625240323,1648980863,
LTE,222,1,6553,102546967,,14.2663782,40.8501985,0,1,1,1643342482,1643342482,
LTE,222,1,6553,102546968,,14.2666744,40.8512991,2078,9,1,1630081600,1646301970,
LTE,222,1,6553,102577665,0,14.2536883,40.8479307,2376,34,1,1512812602,1650378531,
LTE,222,1,6553,102668651,,14.2693507,40.8521054,363,11,1,1646302546,1649328524,
LTE,222,1,6553,102679557,,14.2691584,40.8520953,69,14,1,1646304177,1656238193,
LTE,222,1,6553,102680325,,14.2704029,40.8512595,2302,4,1,1644169863,1644170148,
LTE,222,1,6553,102680584,,14.2598082,40.8473669,367,9,1,1646610443,1647817866,
LTE,222,1,6553,102684422,0,14.2390544,40.8450556,0,1,1,1536610498,1649681520,
LTE,222,1,6553,102718821,270,14.2560596,40.8440218,256,94,1,1544960415,1634895370,
LTE,222,1,6554,51943199,,14.3310791,40.8804583,9311,9,1,1624539047,1638613533,
LTE,222,1,6554,51943200,,14.3329886,40.8185936,9770,36,1,1606862664,1639878267,
LTE,222,1,6554,51943212,,16.3108347,48.1903074,0,3,1,1633806094,1648296187,
LTE,222,1,6554,51943448,,14.2790547,40.8749232,0,2,1,1654569561,1654569561,
LTE,222,1,6554,52613161,,14.3091555,40.7764090,16900,12,1,1649512548,1651048890,
LTE,222,1,6554,52613162,,14.2882762,40.8775690,0,2,1,1653944389,1654077054,
LTE,222,1,6554,52613398,,14.2867402,40.8775812,278,6,1,1649512182,1654077260,
LTE,222,1,6554,102588168,,14.2679144,40.8650741,81,2,1,1631895745,1631895745,
LTE,222,1,6554,102588221,,14.2684406,40.8681708,2,34,1,1639728177,1644285403,
LTE,222,1,6555,51982112,,14.3464045,40.6268837,3,45,1,1651048943,1651049883,
LTE,222,1,6555,52289824,,14.2512923,40.8531565,32,5,1,1651144963,1651145174,
LTE,222,1,6555,52289834,,14.2538947,40.8554990,637,27,1,1637389800,1651145575,
LTE,222,1,6555,52289835,,14.2512463,40.8531476,27,9,1,1651145635,1651146103,
LTE,222,1,6555,52289854,,14.2521487,40.8572430,442,3,1,1646485051,1649076669,
LTE,222,1,6555,52290070,,14.2537123,40.8569909,395,8,1,1646057804,1646488430,
LTE,222,1,6555,52290071,,14.2519518,40.8575500,0,1,1,1646480272,1646480272,
LTE,222,1,6555,52521257,,14.2528762,40.8573675,347,3,1,1646250648,1646250757,
LTE,222,1,6555,52521258,,14.2511610,40.8572474,316,5,1,1646076012,1648492211,
LTE,222,1,6555,102553097,0,14.2533161,40.8509179,750,19,1,1470641396,1650389402,
